Pango lineage,n,time_start,time_end
BQ.1,7103,2022.75700074072,2022.8403340740533
BA.5.2.20,3792,2022.75700074072,2022.8403340740533
BE.1.1,3681,2022.75700074072,2022.8403340740533
BA.5.2,33234,2022.77616569623,2022.8594990295633
BA.5.2.1,26637,2022.77616569623,2022.8594990295633
BQ.1.1,18946,2022.77616569623,2022.8594990295633
BF.7,13865,2022.77616569623,2022.8594990295633
BA.5.1,13746,2022.77616569623,2022.8594990295633
BF.5,10098,2022.77616569623,2022.8594990295633
BQ.1,9128,2022.77616569623,2022.8594990295633
BA.4.6,8147,2022.77616569623,2022.8594990295633
XBB.1,4034,2022.77616569623,2022.8594990295633
BA.5.2.6,3642,2022.77616569623,2022.8594990295633
BA.5.2,28218,2022.7953306517397,2022.878663985073
BQ.1.1,24430,2022.7953306517397,2022.878663985073
BA.5.2.1,22521,2022.7953306517397,2022.878663985073
BF.7,13263,2022.7953306517397,2022.878663985073
BQ.1,11119,2022.7953306517397,2022.878663985073
BA.5.1,10998,2022.7953306517397,2022.878663985073
BF.5,10101,2022.7953306517397,2022.878663985073
BA.4.6,6833,2022.7953306517397,2022.878663985073
XBB.1,5013,2022.7953306517397,2022.878663985073
BA.5.2.6,3780,2022.7953306517397,2022.878663985073
BQ.1.1,30813,2022.8144956072497,2022.897828940583
BA.5.2,23668,2022.8144956072497,2022.897828940583
BA.5.2.1,18943,2022.8144956072497,2022.897828940583
BQ.1,12993,2022.8144956072497,2022.897828940583
BF.7,12503,2022.8144956072497,2022.897828940583
BF.5,10303,2022.8144956072497,2022.897828940583
BA.5.1,8920,2022.8144956072497,2022.897828940583
XBB.1,5860,2022.8144956072497,2022.897828940583
BA.4.6,5695,2022.8144956072497,2022.897828940583
BA.5.2.6,3753,2022.8144956072497,2022.897828940583
BQ.1.1,40390,2022.8336605627596,2022.916993896093
BA.5.2,20493,2022.8336605627596,2022.916993896093
BA.5.2.1,16277,2022.8336605627596,2022.916993896093
BQ.1,16090,2022.8336605627596,2022.916993896093
BF.7,12525,2022.8336605627596,2022.916993896093
BF.5,10773,2022.8336605627596,2022.916993896093
BA.5.1,7515,2022.8336605627596,2022.916993896093
XBB.1,6778,2022.8336605627596,2022.916993896093
BA.4.6,4730,2022.8336605627596,2022.916993896093
BA.5.2.6,3924,2022.8336605627596,2022.916993896093
BQ.1.1,48530,2022.8528255182696,2022.9361588516028
BQ.1,18097,2022.8528255182696,2022.9361588516028
BA.5.2,17366,2022.8528255182696,2022.9361588516028
BA.5.2.1,13979,2022.8528255182696,2022.9361588516028
BF.7,11959,2022.8528255182696,2022.9361588516028
BF.5,11204,2022.8528255182696,2022.9361588516028
XBB.1,7395,2022.8528255182696,2022.9361588516028
BA.5.1,6039,2022.8528255182696,2022.9361588516028
BA.5.2.6,3998,2022.8528255182696,2022.9361588516028
BA.4.6,3749,2022.8528255182696,2022.9361588516028
BQ.1.1,56944,2022.8719904737795,2022.9553238071128
BQ.1,19857,2022.8719904737795,2022.9553238071128
BA.5.2,14458,2022.8719904737795,2022.9553238071128
BA.5.2.1,11757,2022.8719904737795,2022.9553238071128
BF.7,11604,2022.8719904737795,2022.9553238071128
BF.5,11148,2022.8719904737795,2022.9553238071128
XBB.1,7646,2022.8719904737795,2022.9553238071128
BA.5.1,5074,2022.8719904737795,2022.9553238071128
BQ.1.1.4,4212,2022.8719904737795,2022.9553238071128
XBB.2.6,4129,2022.8719904737795,2022.9553238071128
BQ.1.1,62032,2022.8911554292895,2022.9744887626227
BQ.1,20404,2022.8911554292895,2022.9744887626227
BA.5.2,11924,2022.8911554292895,2022.9744887626227
BF.5,10896,2022.8911554292895,2022.9744887626227
BF.7,10719,2022.8911554292895,2022.9744887626227
BA.5.2.1,9811,2022.8911554292895,2022.9744887626227
XBB.1,7642,2022.8911554292895,2022.9744887626227
BQ.1.1.4,4641,2022.8911554292895,2022.9744887626227
XBB.2.6,4606,2022.8911554292895,2022.9744887626227
BA.5.1,4109,2022.8911554292895,2022.9744887626227
BQ.1.1,61982,2022.9103203847994,2022.9936537181327
BQ.1,19060,2022.9103203847994,2022.9936537181327
BF.5,10028,2022.9103203847994,2022.9936537181327
BA.5.2,9525,2022.9103203847994,2022.9936537181327
BF.7,9265,2022.9103203847994,2022.9936537181327
BA.5.2.1,7942,2022.9103203847994,2022.9936537181327
XBB.1,6992,2022.9103203847994,2022.9936537181327
XBB.1.5,5792,2022.9103203847994,2022.9936537181327
BQ.1.1.4,4583,2022.9103203847994,2022.9936537181327
XBB.2.6,4327,2022.9103203847994,2022.9936537181327
BQ.1.1,59102,2022.9294853403094,2023.0128186736426
BQ.1,17205,2022.9294853403094,2023.0128186736426
BF.5,8573,2022.9294853403094,2023.0128186736426
XBB.1.5,8525,2022.9294853403094,2023.0128186736426
BF.7,7803,2022.9294853403094,2023.0128186736426
BA.5.2,7369,2022.9294853403094,2023.0128186736426
BA.5.2.1,6209,2022.9294853403094,2023.0128186736426
XBB.1,6045,2022.9294853403094,2023.0128186736426
CH.1.1,5124,2022.9294853403094,2023.0128186736426
BQ.1.1.4,4224,2022.9294853403094,2023.0128186736426
BQ.1.1,52931,2022.9486502958193,2023.0319836291526
BQ.1,14601,2022.9486502958193,2023.0319836291526
XBB.1.5,11822,2022.9486502958193,2023.0319836291526
BF.5,7341,2022.9486502958193,2023.0319836291526
BF.7,6405,2022.9486502958193,2023.0319836291526
BA.5.2,5640,2022.9486502958193,2023.0319836291526
CH.1.1,5564,2022.9486502958193,2023.0319836291526
XBB.1,5203,2022.9486502958193,2023.0319836291526
BA.5.2.1,4725,2022.9486502958193,2023.0319836291526
BN.1.3,3769,2022.9486502958193,2023.0319836291526
BQ.1.1,44511,2022.967815251329,2023.0511485846623
XBB.1.5,15676,2022.967815251329,2023.0511485846623
BQ.1,11852,2022.967815251329,2023.0511485846623
BF.5,5881,2022.967815251329,2023.0511485846623
CH.1.1,5555,2022.967815251329,2023.0511485846623
BF.7,5003,2022.967815251329,2023.0511485846623
XBB.1,4285,2022.967815251329,2023.0511485846623
BA.5.2,4271,2022.967815251329,2023.0511485846623
BA.5.2.1,3539,2022.967815251329,2023.0511485846623
BN.1.3,3535,2022.967815251329,2023.0511485846623
BQ.1.1,38334,2022.986980206839,2023.0703135401723
XBB.1.5,21190,2022.986980206839,2023.0703135401723
BQ.1,9658,2022.986980206839,2023.0703135401723
CH.1.1,5594,2022.986980206839,2023.0703135401723
BF.5,4616,2022.986980206839,2023.0703135401723
BF.7,4124,2022.986980206839,2023.0703135401723
XBB.1,3951,2022.986980206839,2023.0703135401723
BN.1.3,3317,2022.986980206839,2023.0703135401723
BA.5.2,3094,2022.986980206839,2023.0703135401723
XBF,2645,2022.986980206839,2023.0703135401723
BQ.1.1,30897,2023.006145162349,2023.0894784956822
XBB.1.5,26726,2023.006145162349,2023.0894784956822
BQ.1,7129,2023.006145162349,2023.0894784956822
CH.1.1,5315,2023.006145162349,2023.0894784956822
BF.5,4111,2023.006145162349,2023.0894784956822
XBB.1,3594,2023.006145162349,2023.0894784956822
BF.7,3275,2023.006145162349,2023.0894784956822
BN.1.3,3179,2023.006145162349,2023.0894784956822
XBF,2629,2023.006145162349,2023.0894784956822
BA.5.2,2430,2023.006145162349,2023.0894784956822
XBB.1.5,33403,2023.025310117859,2023.1086434511922
BQ.1.1,24390,2023.025310117859,2023.1086434511922
CH.1.1,5265,2023.025310117859,2023.1086434511922
BQ.1,5187,2023.025310117859,2023.1086434511922
XBB.1,3185,2023.025310117859,2023.1086434511922
BN.1.3,2993,2023.025310117859,2023.1086434511922
BF.5,2804,2023.025310117859,2023.1086434511922
XBF,2492,2023.025310117859,2023.1086434511922
BF.7,2452,2023.025310117859,2023.1086434511922
BN.1.2,1956,2023.025310117859,2023.1086434511922
XBB.1.5,40600,2023.0444750733689,2023.1278084067021
BQ.1.1,19540,2023.0444750733689,2023.1278084067021
CH.1.1,5278,2023.0444750733689,2023.1278084067021
BQ.1,3810,2023.0444750733689,2023.1278084067021
XBB.1,2991,2023.0444750733689,2023.1278084067021
BN.1.3,2765,2023.0444750733689,2023.1278084067021
XBF,2351,2023.0444750733689,2023.1278084067021
CH.1.1.1,2077,2023.0444750733689,2023.1278084067021
BF.5,1968,2023.0444750733689,2023.1278084067021
BF.7,1834,2023.0444750733689,2023.1278084067021
XBB.1.5,46765,2023.0636400288788,2023.146973362212
BQ.1.1,15672,2023.0636400288788,2023.146973362212
CH.1.1,5387,2023.0636400288788,2023.146973362212
BQ.1,2773,2023.0636400288788,2023.146973362212
XBB.1,2731,2023.0636400288788,2023.146973362212
BN.1.3,2554,2023.0636400288788,2023.146973362212
XBF,2285,2023.0636400288788,2023.146973362212
CH.1.1.1,2275,2023.0636400288788,2023.146973362212
XBB.1.5.7,1954,2023.0636400288788,2023.146973362212
BN.1.2,1728,2023.0636400288788,2023.146973362212
XBB.1.5,51055,2023.0828049843888,2023.166138317722
BQ.1.1,12242,2023.0828049843888,2023.166138317722
CH.1.1,5172,2023.0828049843888,2023.166138317722
XBB.1,2517,2023.0828049843888,2023.166138317722
CH.1.1.1,2264,2023.0828049843888,2023.166138317722
XBB.1.5.7,2260,2023.0828049843888,2023.166138317722
BN.1.3,2187,2023.0828049843888,2023.166138317722
BQ.1,2140,2023.0828049843888,2023.166138317722
XBF,2131,2023.0828049843888,2023.166138317722
XBB.1.5.13,1887,2023.0828049843888,2023.166138317722
XBB.1.5,53302,2023.1019699398987,2023.185303273232
BQ.1.1,9095,2023.1019699398987,2023.185303273232
CH.1.1,4697,2023.1019699398987,2023.185303273232
XBB.1.5.7,2501,2023.1019699398987,2023.185303273232
XBB.1,2277,2023.1019699398987,2023.185303273232
XBB.1.9.1,2274,2023.1019699398987,2023.185303273232
XBB.1.5.13,2166,2023.1019699398987,2023.185303273232
CH.1.1.1,2057,2023.1019699398987,2023.185303273232
XBF,1989,2023.1019699398987,2023.185303273232
BN.1.3,1846,2023.1019699398987,2023.185303273232
XBB.1.5,53297,2023.1211348954087,2023.204468228742
BQ.1.1,6583,2023.1211348954087,2023.204468228742
CH.1.1,4184,2023.1211348954087,2023.204468228742
XBB.1.9.1,2993,2023.1211348954087,2023.204468228742
XBB.1.5.7,2563,2023.1211348954087,2023.204468228742
XBB.1.5.13,2363,2023.1211348954087,2023.204468228742
XBB.1,2121,2023.1211348954087,2023.204468228742
CH.1.1.1,1809,2023.1211348954087,2023.204468228742
XBF,1790,2023.1211348954087,2023.204468228742
BN.1.3,1587,2023.1211348954087,2023.204468228742
XBB.1.5,51992,2023.1402998509184,2023.2236331842516
BQ.1.1,4588,2023.1402998509184,2023.2236331842516
XBB.1.9.1,3562,2023.1402998509184,2023.2236331842516
CH.1.1,3452,2023.1402998509184,2023.2236331842516
XBB.1.5.7,2533,2023.1402998509184,2023.2236331842516
XBB.1.5.13,2472,2023.1402998509184,2023.2236331842516
XBB.1.16,1998,2023.1402998509184,2023.2236331842516
XBB.1,1943,2023.1402998509184,2023.2236331842516
XBB.1.9.2,1768,2023.1402998509184,2023.2236331842516
XBF,1561,2023.1402998509184,2023.2236331842516
XBB.1.5,49626,2023.1594648064283,2023.2427981397616
XBB.1.9.1,4064,2023.1594648064283,2023.2427981397616
BQ.1.1,3207,2023.1594648064283,2023.2427981397616
XBB.1.16,3120,2023.1594648064283,2023.2427981397616
CH.1.1,2823,2023.1594648064283,2023.2427981397616
XBB.1.5.13,2470,2023.1594648064283,2023.2427981397616
XBB.1.5.7,2463,2023.1594648064283,2023.2427981397616
XBB.1.9.2,2160,2023.1594648064283,2023.2427981397616
XBB.1,1739,2023.1594648064283,2023.2427981397616
XBB.1.5.12,1451,2023.1594648064283,2023.2427981397616
XBB.1.5,45649,2023.1786297619383,2023.2619630952715
XBB.1.16,4441,2023.1786297619383,2023.2619630952715
XBB.1.9.1,4380,2023.1786297619383,2023.2619630952715
XBB.1.9.2,2405,2023.1786297619383,2023.2619630952715
XBB.1.5.13,2359,2023.1786297619383,2023.2619630952715
BQ.1.1,2273,2023.1786297619383,2023.2619630952715
XBB.1.5.7,2233,2023.1786297619383,2023.2619630952715
CH.1.1,2192,2023.1786297619383,2023.2619630952715
XBB.1,1526,2023.1786297619383,2023.2619630952715
XBB.1.5.12,1402,2023.1786297619383,2023.2619630952715
XBB.1.5,41341,2023.1977947174482,2023.2811280507815
XBB.1.16,5626,2023.1977947174482,2023.2811280507815
XBB.1.9.1,4503,2023.1977947174482,2023.2811280507815
XBB.1.9.2,2525,2023.1977947174482,2023.2811280507815
XBB.1.5.13,2161,2023.1977947174482,2023.2811280507815
XBB.1.5.7,1917,2023.1977947174482,2023.2811280507815
CH.1.1,1680,2023.1977947174482,2023.2811280507815
XBB.1.16.1,1624,2023.1977947174482,2023.2811280507815
BQ.1.1,1571,2023.1977947174482,2023.2811280507815
EG.1,1520,2023.1977947174482,2023.2811280507815
XBB.1.5,36665,2023.2169596729582,2023.3002930062914
XBB.1.16,6545,2023.2169596729582,2023.3002930062914
XBB.1.9.1,4554,2023.2169596729582,2023.3002930062914
XBB.1.9.2,2615,2023.2169596729582,2023.3002930062914
XBB.1.16.1,1922,2023.2169596729582,2023.3002930062914
XBB.1.5.13,1892,2023.2169596729582,2023.3002930062914
EG.1,1756,2023.2169596729582,2023.3002930062914
XBB.1.5.7,1613,2023.2169596729582,2023.3002930062914
FL.4,1477,2023.2169596729582,2023.3002930062914
CH.1.1,1288,2023.2169596729582,2023.3002930062914
XBB.1.5,32022,2023.2361246284681,2023.3194579618014
XBB.1.16,7039,2023.2361246284681,2023.3194579618014
XBB.1.9.1,4661,2023.2361246284681,2023.3194579618014
XBB.1.9.2,2700,2023.2361246284681,2023.3194579618014
XBB.1.16.1,2058,2023.2361246284681,2023.3194579618014
EG.1,1966,2023.2361246284681,2023.3194579618014
FL.4,1653,2023.2361246284681,2023.3194579618014
XBB.1.5.13,1650,2023.2361246284681,2023.3194579618014
XBB.1.5.7,1308,2023.2361246284681,2023.3194579618014
XBB.2.3,1303,2023.2361246284681,2023.3194579618014
XBB.1.5,28233,2023.255289583978,2023.3386229173113
XBB.1.16,7330,2023.255289583978,2023.3386229173113
XBB.1.9.1,4555,2023.255289583978,2023.3386229173113
XBB.1.9.2,2615,2023.255289583978,2023.3386229173113
XBB.1.16.1,2255,2023.255289583978,2023.3386229173113
EG.1,2104,2023.255289583978,2023.3386229173113
FL.4,1868,2023.255289583978,2023.3386229173113
XBB.1.5.13,1393,2023.255289583978,2023.3386229173113
XBB.2.3,1294,2023.255289583978,2023.3386229173113
FL.2,1186,2023.255289583978,2023.3386229173113
XBB.1.5,25041,2023.274454539488,2023.3577878728213
XBB.1.16,7314,2023.274454539488,2023.3577878728213
XBB.1.9.1,4495,2023.274454539488,2023.3577878728213
XBB.1.9.2,2589,2023.274454539488,2023.3577878728213
XBB.1.16.1,2344,2023.274454539488,2023.3577878728213
EG.1,2211,2023.274454539488,2023.3577878728213
FL.4,2030,2023.274454539488,2023.3577878728213
FL.2,1264,2023.274454539488,2023.3577878728213
XBB.2.3,1260,2023.274454539488,2023.3577878728213
XBB.1.5.13,1146,2023.274454539488,2023.3577878728213
XBB.1.5,20828,2023.293619494998,2023.3769528283312
XBB.1.16,7143,2023.293619494998,2023.3769528283312
XBB.1.9.1,4250,2023.293619494998,2023.3769528283312
XBB.1.16.1,2441,2023.293619494998,2023.3769528283312
XBB.1.9.2,2434,2023.293619494998,2023.3769528283312
EG.1,2251,2023.293619494998,2023.3769528283312
FL.4,2172,2023.293619494998,2023.3769528283312
FU.1,1245,2023.293619494998,2023.3769528283312
FL.2,1228,2023.293619494998,2023.3769528283312
XBB.2.3,1202,2023.293619494998,2023.3769528283312
XBB.1.5,17152,2023.3127844505077,2023.396117783841
XBB.1.16,7000,2023.3127844505077,2023.396117783841
XBB.1.9.1,3984,2023.3127844505077,2023.396117783841
XBB.1.16.1,2534,2023.3127844505077,2023.396117783841
FL.4,2248,2023.3127844505077,2023.396117783841
XBB.1.9.2,2240,2023.3127844505077,2023.396117783841
EG.1,2196,2023.3127844505077,2023.396117783841
FU.1,1443,2023.3127844505077,2023.396117783841
FL.2,1203,2023.3127844505077,2023.396117783841
XBB.2.3,1168,2023.3127844505077,2023.396117783841
XBB.1.5,13719,2023.3319494060177,2023.415282739351
XBB.1.16,6693,2023.3319494060177,2023.415282739351
XBB.1.9.1,3541,2023.3319494060177,2023.415282739351
XBB.1.16.1,2431,2023.3319494060177,2023.415282739351
FL.4,2153,2023.3319494060177,2023.415282739351
EG.1,2149,2023.3319494060177,2023.415282739351
XBB.1.9.2,2037,2023.3319494060177,2023.415282739351
FU.1,1614,2023.3319494060177,2023.415282739351
XBB.2.3,1113,2023.3319494060177,2023.415282739351
FL.2,1040,2023.3319494060177,2023.415282739351
XBB.1.5,10725,2023.3511143615276,2023.4344476948609
XBB.1.16,6471,2023.3511143615276,2023.4344476948609
XBB.1.9.1,3120,2023.3511143615276,2023.4344476948609
XBB.1.16.1,2317,2023.3511143615276,2023.4344476948609
FL.4,2043,2023.3511143615276,2023.4344476948609
EG.1,2008,2023.3511143615276,2023.4344476948609
XBB.1.9.2,1831,2023.3511143615276,2023.4344476948609
FU.1,1682,2023.3511143615276,2023.4344476948609
XBB.2.3,1089,2023.3511143615276,2023.4344476948609
FL.2,916,2023.3511143615276,2023.4344476948609
XBB.1.5,8285,2023.3702793170376,2023.4536126503708
XBB.1.16,6073,2023.3702793170376,2023.4536126503708
XBB.1.9.1,2695,2023.3702793170376,2023.4536126503708
XBB.1.16.1,2138,2023.3702793170376,2023.4536126503708
FL.4,1847,2023.3702793170376,2023.4536126503708
EG.1,1783,2023.3702793170376,2023.4536126503708
FU.1,1687,2023.3702793170376,2023.4536126503708
XBB.1.9.2,1603,2023.3702793170376,2023.4536126503708
EG.5.1.1,1083,2023.3702793170376,2023.4536126503708
XBB.2.3,1049,2023.3702793170376,2023.4536126503708
XBB.1.5,6476,2023.3894442725475,2023.4727776058808
XBB.1.16,5533,2023.3894442725475,2023.4727776058808
XBB.1.9.1,2188,2023.3894442725475,2023.4727776058808
XBB.1.16.1,1974,2023.3894442725475,2023.4727776058808
FU.1,1636,2023.3894442725475,2023.4727776058808
FL.4,1631,2023.3894442725475,2023.4727776058808
EG.1,1603,2023.3894442725475,2023.4727776058808
EG.5.1.1,1359,2023.3894442725475,2023.4727776058808
XBB.1.9.2,1287,2023.3894442725475,2023.4727776058808
XBB.2.3,993,2023.3894442725475,2023.4727776058808
XBB.1.5,5098,2023.4086092280575,2023.4919425613907
XBB.1.16,5050,2023.4086092280575,2023.4919425613907
XBB.1.16.1,1852,2023.4086092280575,2023.4919425613907
XBB.1.9.1,1839,2023.4086092280575,2023.4919425613907
EG.5.1.1,1660,2023.4086092280575,2023.4919425613907
FU.1,1492,2023.4086092280575,2023.4919425613907
FL.4,1403,2023.4086092280575,2023.4919425613907
EG.1,1353,2023.4086092280575,2023.4919425613907
XBB.1.9.2,1060,2023.4086092280575,2023.4919425613907
XBB.2.3,921,2023.4086092280575,2023.4919425613907
XBB.1.16,4469,2023.4277741835674,2023.5111075169007
XBB.1.5,3919,2023.4277741835674,2023.5111075169007
EG.5.1.1,1956,2023.4277741835674,2023.5111075169007
XBB.1.16.1,1652,2023.4277741835674,2023.5111075169007
XBB.1.9.1,1436,2023.4277741835674,2023.5111075169007
FU.1,1330,2023.4277741835674,2023.5111075169007
EG.1,1155,2023.4277741835674,2023.5111075169007
FL.4,1141,2023.4277741835674,2023.5111075169007
EG.5.1,1012,2023.4277741835674,2023.5111075169007
XBB.2.3,873,2023.4277741835674,2023.5111075169007
XBB.1.16,4171,2023.4469391390774,2023.5302724724106
XBB.1.5,3108,2023.4469391390774,2023.5302724724106
EG.5.1.1,2341,2023.4469391390774,2023.5302724724106
XBB.1.16.1,1568,2023.4469391390774,2023.5302724724106
EG.5.1,1345,2023.4469391390774,2023.5302724724106
FU.1,1218,2023.4469391390774,2023.5302724724106
XBB.1.9.1,1146,2023.4469391390774,2023.5302724724106
EG.1,1001,2023.4469391390774,2023.5302724724106
FL.4,960,2023.4469391390774,2023.5302724724106
XBB.2.3,859,2023.4469391390774,2023.5302724724106
XBB.1.16,4011,2023.4661040945873,2023.5494374279206
EG.5.1.1,2751,2023.4661040945873,2023.5494374279206
XBB.1.5,2573,2023.4661040945873,2023.5494374279206
EG.5.1,1652,2023.4661040945873,2023.5494374279206
XBB.1.16.1,1454,2023.4661040945873,2023.5494374279206
FU.1,1072,2023.4661040945873,2023.5494374279206
XBB.1.9.1,952,2023.4661040945873,2023.5494374279206
EG.1,863,2023.4661040945873,2023.5494374279206
XBB.2.3,849,2023.4661040945873,2023.5494374279206
FL.4,822,2023.4661040945873,2023.5494374279206
XBB.1.16,3952,2023.485269050097,2023.5686023834303
EG.5.1.1,3375,2023.485269050097,2023.5686023834303
XBB.1.5,2247,2023.485269050097,2023.5686023834303
EG.5.1,2122,2023.485269050097,2023.5686023834303
XBB.1.16.1,1359,2023.485269050097,2023.5686023834303
FU.1,966,2023.485269050097,2023.5686023834303
XBB.2.3,903,2023.485269050097,2023.5686023834303
GJ.1.2,891,2023.485269050097,2023.5686023834303
XBB.1.9.1,847,2023.485269050097,2023.5686023834303
XBB.1.16.6,788,2023.485269050097,2023.5686023834303
EG.5.1.1,4164,2023.504434005607,2023.5877673389402
XBB.1.16,4146,2023.504434005607,2023.5877673389402
EG.5.1,2722,2023.504434005607,2023.5877673389402
XBB.1.5,2109,2023.504434005607,2023.5877673389402
XBB.1.16.1,1409,2023.504434005607,2023.5877673389402
XBB.1.16.6,1133,2023.504434005607,2023.5877673389402
GJ.1.2,1055,2023.504434005607,2023.5877673389402
XBB.2.3,972,2023.504434005607,2023.5877673389402
FU.1,926,2023.504434005607,2023.5877673389402
FL.1.5.1,896,2023.504434005607,2023.5877673389402
EG.5.1.1,5011,2023.523598961117,2023.6069322944502
XBB.1.16,4388,2023.523598961117,2023.6069322944502
EG.5.1,3383,2023.523598961117,2023.6069322944502
XBB.1.5,1996,2023.523598961117,2023.6069322944502
XBB.1.16.6,1495,2023.523598961117,2023.6069322944502
XBB.1.16.1,1458,2023.523598961117,2023.6069322944502
EG.5.1.3,1290,2023.523598961117,2023.6069322944502
FL.1.5.1,1250,2023.523598961117,2023.6069322944502
GJ.1.2,1219,2023.523598961117,2023.6069322944502
XBB.2.3,1038,2023.523598961117,2023.6069322944502
EG.5.1.1,5981,2023.5427639166269,2023.6260972499601
XBB.1.16,4495,2023.5427639166269,2023.6260972499601
EG.5.1,4180,2023.5427639166269,2023.6260972499601
XBB.1.16.6,2055,2023.5427639166269,2023.6260972499601
XBB.1.5,1892,2023.5427639166269,2023.6260972499601
EG.5.1.3,1836,2023.5427639166269,2023.6260972499601
FL.1.5.1,1663,2023.5427639166269,2023.6260972499601
XBB.1.16.1,1428,2023.5427639166269,2023.6260972499601
GJ.1.2,1343,2023.5427639166269,2023.6260972499601
XBB.1.16.11,1110,2023.5427639166269,2023.6260972499601
EG.5.1.1,7074,2023.5619288721368,2023.64526220547
EG.5.1,5191,2023.5619288721368,2023.64526220547
XBB.1.16,4581,2023.5619288721368,2023.64526220547
XBB.1.16.6,2799,2023.5619288721368,2023.64526220547
EG.5.1.3,2529,2023.5619288721368,2023.64526220547
FL.1.5.1,2222,2023.5619288721368,2023.64526220547
XBB.1.5,1790,2023.5619288721368,2023.64526220547
GJ.1.2,1518,2023.5619288721368,2023.64526220547
XBB.1.16.11,1410,2023.5619288721368,2023.64526220547
XBB.1.16.1,1398,2023.5619288721368,2023.64526220547
EG.5.1.1,8132,2023.5810938276468,2023.66442716098
EG.5.1,6020,2023.5810938276468,2023.66442716098
XBB.1.16,4490,2023.5810938276468,2023.66442716098
XBB.1.16.6,3438,2023.5810938276468,2023.66442716098
EG.5.1.3,3203,2023.5810938276468,2023.66442716098
FL.1.5.1,2874,2023.5810938276468,2023.66442716098
XBB.1.5,1712,2023.5810938276468,2023.66442716098
XBB.1.16.11,1703,2023.5810938276468,2023.66442716098
GJ.1.2,1683,2023.5810938276468,2023.66442716098
EG.5.1.4,1394,2023.5810938276468,2023.66442716098
EG.5.1.1,8969,2023.6002587831567,2023.68359211649
EG.5.1,6503,2023.6002587831567,2023.68359211649
XBB.1.16,4062,2023.6002587831567,2023.68359211649
XBB.1.16.6,4009,2023.6002587831567,2023.68359211649
EG.5.1.3,3914,2023.6002587831567,2023.68359211649
FL.1.5.1,3483,2023.6002587831567,2023.68359211649
XBB.1.16.11,1972,2023.6002587831567,2023.68359211649
HK.3,1786,2023.6002587831567,2023.68359211649
GJ.1.2,1719,2023.6002587831567,2023.68359211649
EG.5.1.4,1660,2023.6002587831567,2023.68359211649
EG.5.1.1,9636,2023.6194237386667,2023.702757072
EG.5.1,6706,2023.6194237386667,2023.702757072
EG.5.1.3,4501,2023.6194237386667,2023.702757072
XBB.1.16.6,4364,2023.6194237386667,2023.702757072
FL.1.5.1,4131,2023.6194237386667,2023.702757072
XBB.1.16,3602,2023.6194237386667,2023.702757072
HK.3,2529,2023.6194237386667,2023.702757072
XBB.1.16.11,2136,2023.6194237386667,2023.702757072
EG.5.1.4,1854,2023.6194237386667,2023.702757072
HV.1,1851,2023.6194237386667,2023.702757072
EG.5.1.1,9609,2023.6385886941766,2023.72192202751
EG.5.1,6518,2023.6385886941766,2023.72192202751
EG.5.1.3,4694,2023.6385886941766,2023.72192202751
XBB.1.16.6,4483,2023.6385886941766,2023.72192202751
FL.1.5.1,4431,2023.6385886941766,2023.72192202751
HK.3,3216,2023.6385886941766,2023.72192202751
XBB.1.16,3017,2023.6385886941766,2023.72192202751
HV.1,2438,2023.6385886941766,2023.72192202751
XBB.1.16.11,2157,2023.6385886941766,2023.72192202751
EG.5.1.4,1921,2023.6385886941766,2023.72192202751
EG.5.1.1,8653,2023.6577536496864,2023.7410869830196
EG.5.1,5601,2023.6577536496864,2023.7410869830196
EG.5.1.3,4611,2023.6577536496864,2023.7410869830196
FL.1.5.1,4273,2023.6577536496864,2023.7410869830196
XBB.1.16.6,4155,2023.6577536496864,2023.7410869830196
HK.3,3521,2023.6577536496864,2023.7410869830196
HV.1,2862,2023.6577536496864,2023.7410869830196
XBB.1.16,2334,2023.6577536496864,2023.7410869830196
XBB.1.16.11,1995,2023.6577536496864,2023.7410869830196
EG.5.1.4,1723,2023.6577536496864,2023.7410869830196
EG.5.1.1,6902,2023.6769186051963,2023.7602519385296
EG.5.1,4311,2023.6769186051963,2023.7602519385296
EG.5.1.3,3822,2023.6769186051963,2023.7602519385296
FL.1.5.1,3580,2023.6769186051963,2023.7602519385296
HK.3,3336,2023.6769186051963,2023.7602519385296
XBB.1.16.6,3297,2023.6769186051963,2023.7602519385296
HV.1,2719,2023.6769186051963,2023.7602519385296
XBB.1.16,1657,2023.6769186051963,2023.7602519385296
XBB.1.16.11,1575,2023.6769186051963,2023.7602519385296
EG.5.1.4,1336,2023.6769186051963,2023.7602519385296
